handle,listing_id,title,option1_name,option1_value,option2_name,option2_value,price,quantity,sku
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,8x8x32,2040.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,8x8x36,2210.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,8x8x40,2380.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,10x10x20,1955.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,10x10x24,2040.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,10x10x28,2125.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,10x10x32,2295.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,10x10x36,2465.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,10x10x40,2635.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,12x12x24,2295.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,12x12x28,2465.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,12x12x32,2635.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,12x12x36,2805.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4524883413,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Size,12x12x40,2975.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,30 Inches,1870.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,32 Inches,1955.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,34 Inches,2040.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,36 Inches,2125.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,38 Inches,2210.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,40 Inches,2295.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,30 Inches,2125.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,32 Inches,2210.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,34 Inches,2295.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,36 Inches,2380.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,38 Inches,2465.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,40 Inches,2550.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,30 Inches,2380.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,32 Inches,2465.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,34 Inches,2550.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,36 Inches,2635.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,38 Inches,2720.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,40 Inches,2805.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,30 Inches,2635.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,32 Inches,2720.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,34 Inches,2805.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,36 Inches,2890.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,38 Inches,2975.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,4522053872,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,40 Inches,3060.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,30 Inches,1870.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,32 Inches,1955.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,34 Inches,2040.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,36 Inches,2125.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,38 Inches,2210.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,8 Inches,Height,40 Inches,2295.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,30 Inches,2125.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,32 Inches,2210.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,34 Inches,2295.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,36 Inches,2380.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,38 Inches,2465.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,10 Inches,Height,40 Inches,2550.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,30 Inches,2380.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,32 Inches,2465.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,34 Inches,2550.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,36 Inches,2635.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,38 Inches,2720.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,12 Inches,Height,40 Inches,2805.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,30 Inches,2635.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,32 Inches,2720.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,34 Inches,2805.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,36 Inches,2890.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,38 Inches,2975.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith-solid-stone,1875872375,Travertine Pedestal Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Width,14 Inches,Height,40 Inches,3060.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith,1784401135,Travertine Pedestal Column - Sculpture Stand - Plinth Monolith,Height,20 Inches,,,348.50,,
travertine-pedestal-column-sculpture-stand-plinth-monolith,1784401135,Travertine Pedestal Column - Sculpture Stand - Plinth Monolith,Height,16 Inches,,,340.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith,1784401135,Travertine Pedestal Column - Sculpture Stand - Plinth Monolith,Height,18 Inches,,,357.00,,
travertine-pedestal-column-sculpture-stand-plinth-monolith,1784401135,Travertine Pedestal Column - Sculpture Stand - Plinth Monolith,Height,22 Inches,,,365.50,,
travertine-pedestal-column-sculpture-stand-plinth-monolith,1784401135,Travertine Pedestal Column - Sculpture Stand - Plinth Monolith,Height,24 Inches,,,391.00,,
travertine-pedestal-column-sculpture-stand-monolith-solid-stone-block,1742511683,Travertine Pedestal Column- Sculpture Stand - Monolith - Solid Stone Block,Height,10 Inches,,,297.50,,
travertine-pedestal-column-sculpture-stand-monolith-solid-stone-block,1742511683,Travertine Pedestal Column- Sculpture Stand - Monolith - Solid Stone Block,Height,12 Inches,,,339.15,,
travertine-pedestal-column-sculpture-stand-monolith-solid-stone-block,1742511683,Travertine Pedestal Column- Sculpture Stand - Monolith - Solid Stone Block,Height,14 Inches,,,382.50,,
travertine-pedestal-column-sculpture-stand-monolith-solid-stone-block,1742511683,Travertine Pedestal Column- Sculpture Stand - Monolith - Solid Stone Block,Height,20 Inches,,,493.00,,
travertine-pedestal-column-sculpture-stand-monolith-solid-stone-block,1742511683,Travertine Pedestal Column- Sculpture Stand - Monolith - Solid Stone Block,Height,16 Inches,,,424.15,,
travertine-pedestal-column-sculpture-stand-monolith-solid-stone-block,1742511683,Travertine Pedestal Column- Sculpture Stand - Monolith - Solid Stone Block,Height,18 Inches,,,459.00,,
travertine-pedestal-cylinder-solid-stone-block,1785672931,Travertine Pedestal Cylinder - Solid Stone Block,,,,,1019.99,,1785672931
travertine-solid-stone-bathtub-luxury-tub,4521986948,Travertine Solid Stone bathtub - Luxury tub,,,,,14449.15,,4521986948
travertine-stone-side-table-raw-chiseled-face-pedestal-plinth,4345387655,Travertine Stone Side Table - Raw chiseled face - Pedestal - Plinth,,,,,1104.15,,4345387655
travertine-stone-vanity-bathroom-sink-console,4343344988,Travertine Stone Vanity - Bathroom Sink Console,Width,40 Inches,,,3229.15,,
travertine-stone-vanity-bathroom-sink-console,4343344988,Travertine Stone Vanity - Bathroom Sink Console,Width,50 Inches,,,3314.15,,
travertine-stone-vanity-bathroom-sink-console,4343344988,Travertine Stone Vanity - Bathroom Sink Console,Width,60 Inches,,,3399.15,,
travertine-coasters-stone-coasters-gift-wedding,1888450201,Travertine coasters - stone coasters - Gift - Wedding,quantity,4 pcs,,,42.50,,
travertine-coasters-stone-coasters-gift-wedding,1888450201,Travertine coasters - stone coasters - Gift - Wedding,quantity,8 pcs,,,80.75,,
travertine-coasters-stone-coasters-gift-wedding,1888450201,Travertine coasters - stone coasters - Gift - Wedding,quantity,12 pcs,,,119.00,,
travertine-coasters-stone-coasters-gift-wedding,1888450201,Travertine coasters - stone coasters - Gift - Wedding,quantity,24 pcs,,,233.75,,
travertine-coasters-stone-coasters-gift-wedding,1888450201,Travertine coasters - stone coasters - Gift - Wedding,quantity,48 pcs,,,425.00,,
travertine-coffee-table-natural-stone-table,4518397100,Travertine coffee table - Natural Stone Table,Width,40 Inches,,,3986.50,,
travertine-coffee-table-natural-stone-table,4518397100,Travertine coffee table - Natural Stone Table,Width,50 Inches,,,4071.50,,
travertine-coffee-table-natural-stone-table,4518397100,Travertine coffee table - Natural Stone Table,Width,60 Inches,,,4156.50,,
travertine-coffee-table-natural-stone-table,4334483265,Travertine coffee table - Natural Stone Table,Width,50 Inches,,,3731.50,,
travertine-coffee-table-natural-stone-table,4334483265,Travertine coffee table - Natural Stone Table,Width,60 Inches,,,3816.50,,
travertine-coffee-table-natural-stone-table,4334316248,Travertine coffee table - Natural Stone Table,Width,40 Inches,Height,11 Inches,3986.50,,
travertine-coffee-table-natural-stone-table,4334316248,Travertine coffee table - Natural Stone Table,Width,40 Inches,Height,12 Inches,3986.50,,
travertine-coffee-table-natural-stone-table,4334316248,Travertine coffee table - Natural Stone Table,Width,40 Inches,Height,13 Inches,3986.50,,
travertine-coffee-table-natural-stone-table,4334316248,Travertine coffee table - Natural Stone Table,Width,50 Inches,Height,11 Inches,4071.50,,
travertine-coffee-table-natural-stone-table,4334316248,Travertine coffee table - Natural Stone Table,Width,50 Inches,Height,12 Inches,4071.50,,
travertine-coffee-table-natural-stone-table,4334316248,Travertine coffee table - Natural Stone Table,Width,50 Inches,Height,13 Inches,4071.50,,
travertine-coffee-table-natural-stone-table,4334316248,Travertine coffee table - Natural Stone Table,Width,60 Inches,Height,11 Inches,4156.50,,
travertine-coffee-table-natural-stone-table,4334316248,Travertine coffee table - Natural Stone Table,Width,60 Inches,Height,12 Inches,4156.50,,
travertine-coffee-table-natural-stone-table,4334316248,Travertine coffee table - Natural Stone Table,Width,60 Inches,Height,13 Inches,4156.50,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,40 Inches,1359.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,24 Inches,764.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,26 Inches,849.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,28 Inches,934.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,30 Inches,1019.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,32 Inches,1104.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,34 Inches,1189.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,36 Inches,1274.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,38 Inches,1359.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,42 Inches,1529.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,White,Height,44 Inches,1614.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,40 Inches,1359.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,24 Inches,764.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,26 Inches,849.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,28 Inches,934.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,30 Inches,1019.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,32 Inches,1104.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,34 Inches,1189.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,36 Inches,1274.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,38 Inches,1359.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,42 Inches,1529.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Red,Height,44 Inches,1614.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,40 Inches,1359.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,24 Inches,764.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,26 Inches,849.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,28 Inches,934.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,30 Inches,1019.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,32 Inches,1104.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,34 Inches,1189.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,36 Inches,1274.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,38 Inches,1359.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,42 Inches,1529.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Cream Brown Grey,Height,44 Inches,1614.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,40 Inches,1359.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,24 Inches,764.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,26 Inches,849.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,28 Inches,934.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,30 Inches,1019.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,32 Inches,1104.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,34 Inches,1189.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,36 Inches,1274.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,38 Inches,1359.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,42 Inches,1529.15,,
travertine-fountain-column-sculpture-stand-plinth-monolith-solid-stone,4525322505,Travertine fountain Column - Sculpture Stand - Plinth - Monolith - Solid Stone Block,Color,Ivory,Height,44 Inches,1614.15,,
travertine-heavy-duty-bookend-set-bookshelf-organization-bookstop-gift,1678534633,Travertine heavy duty bookend Set - Bookshelf Organization - Bookstop - Gift - Display,,,,,466.65,,1678534633
travertine-monolith-fountain-with-split-face-water-element-feature-gif,1858172570,Travertine monolith fountain with split face -Water Element Feature- GIFT,Height,16 Inches,,,510.00,,
travertine-monolith-fountain-with-split-face-water-element-feature-gif,1858172570,Travertine monolith fountain with split face -Water Element Feature- GIFT,Height,18 Inches,,,531.25,,
travertine-monolith-fountain-with-split-face-water-element-feature-gif,1858172570,Travertine monolith fountain with split face -Water Element Feature- GIFT,Height,20 Inches,,,552.50,,
travertine-monolith-fountain-with-split-face-water-element-feature-gif,1858172570,Travertine monolith fountain with split face -Water Element Feature- GIFT,Height,22 Inches,,,573.75,,
travertine-monolith-fountain-with-split-face-water-element-feature-gif,1858172570,Travertine monolith fountain with split face -Water Element Feature- GIFT,Height,24 Inches,,,595.00,,
travertine-monolith-fountain-with-split-face-water-element-feature-gif,1858172570,Travertine monolith fountain with split face -Water Element Feature- GIFT,Height,26 Inches,,,616.25,,
travertine-stone-console-desk-with-chiseled-raw-edge-desk-bureau-works,4522990542,Travertine stone console Desk with Chiseled Raw Edge - Desk  - Bureau - Workstation - table,,,,,10115.00,,4522990542
